time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.6199999999999894,-0.129588140635,-0.113275887897,116.192363598,6.27722433672,0.00943430192992,0.0,-0.128242945048,-0.0909103028324,28.1774494339,-0.00185638486186,0.00418687922259,0.0,899.995825937,900.001828217,899.999781753,900.00579539
4.679999999999988,-0.137450907338,-0.118836367429,117.883010375,6.27711602052,0.00968685629168,0.0,-0.133871319558,-0.0944485752323,28.1774422384,-0.00170321802279,0.00425392916908,0.0,899.998403213,900.001029388,899.998968891,900.005213452
4.739999999999987,-0.145655863611,-0.124611020866,119.57365645,6.27701695937,0.00994307829308,0.0,-0.139649598758,-0.0980486196445,28.1774261642,-0.00154680663907,0.00430322660132,0.0,899.99823405,900.000140027,899.998421965,900.004794599
4.799999999999986,-0.154212065017,-0.130603389144,121.264301337,6.2769267596,0.0102019945054,0.0,-0.145579734337,-0.101704932247,28.1774027501,-0.0014165007267,0.0043393502801,0.0,899.997344277,899.998715822,899.999339705,900.004651747
4.859999999999984,-0.163128668114,-0.136816696451,122.954944686,6.27684285692,0.010462998523,0.0,-0.151663169363,-0.105412631636,28.1773749009,-0.00136215066446,0.00437149503438,0.0,899.998087977,899.999297703,900.000218862,900.002452121
4.919999999999983,-0.172414907528,-0.143253928479,124.645586347,6.27676195546,0.0107263911313,0.0,-0.157901127517,-0.109168812793,28.1773463983,-0.00132078096043,0.00442662070988,0.0,899.99809434,900.000234126,900.001217233,900.002923636
4.979999999999982,-0.182080099485,-0.149917942184,126.33622623,6.27668415574,0.0109927812008,0.0,-0.164295191861,-0.112971774353,28.1773156069,-0.00124845882821,0.00446625304278,0.0,899.998684547,900.000195858,900.00114871,900.004107648
5.0399999999999805,-0.192133656659,-0.156811482242,128.026863965,6.27661001774,0.0112609271567,0.0,-0.170846810805,-0.116819339849,28.1772749139,-0.00120999007079,0.00447479198059,0.0,899.998720604,899.998971973,900.000867275,900.002453682
5.099999999999979,-0.202585060039,-0.163937167854,129.717499279,6.27653836153,0.0115298579171,0.0,-0.177556779426,-0.120709748046,28.1772348083,-0.00116284287138,0.00449695224304,0.0,899.999708867,900.000511703,900.000995122,900.002932116
5.159999999999978,-0.213443821505,-0.171297520686,131.408131857,6.27647073097,0.0118002149475,0.0,-0.184425528426,-0.124641280317,28.177183893,-0.00105592481864,0.00452394372584,0.0,899.998351381,899.999349456,899.999148559,900.003504986
5.219999999999977,-0.224719495124,-0.178894927398,133.098761248,6.27640866852,0.0120727147526,0.0,-0.191454008929,-0.128611017899,28.1771285473,-0.000991299652696,0.00457708470642,0.0,899.997991544,900.000048101,899.999696525,900.002337865
5.279999999999975,-0.236421706944,-0.186731589351,134.789387235,6.27635068407,0.0123484538946,0.0,-0.198643744083,-0.132616106207,28.1770704,-0.000916660210624,0.00463276752654,0.0,899.997681159,899.999839665,900.00014595,900.003191374
5.339999999999974,-0.248560188004,-0.19480955248,136.480009526,6.27629730019,0.0126282231394,0.0,-0.205996635428,-0.136653993369,28.1770053945,-0.000835917807939,0.00472286868792,0.0,899.997156217,900.000707545,899.999006719,900.002297608
5.399999999999973,-0.26114480735,-0.203130704042,138.170627886,6.27624759786,0.0129141558959,0.0,-0.213515523661,-0.140722014236,28.1769392784,-0.000813282523433,0.00485077702048,0.0,899.99679269,900.001873447,900.000688903,900.001624859
5.4599999999999715,-0.274185639988,-0.211696797564,139.861242148,6.27619842302,0.0132084509785,0.0,-0.221204447904,-0.144818644743,28.1768688134,-0.00083218201744,0.00501299703791,0.0,899.99683169,900.003299635,900.000811082,900.000064534
5.51999999999997,-0.287693041181,-0.220509547709,141.551851935,6.27614784287,0.0135121813945,0.0,-0.229068651502,-0.148944016103,28.1767901857,-0.000864656243912,0.0051603603708,0.0,899.996227872,900.002091218,900.000755718,899.999459876
5.579999999999969,-0.301677695585,-0.22957070909,143.242456983,6.27609435115,0.0138246569342,0.0,-0.237113658231,-0.153099234026,28.1767107689,-0.000945337742887,0.00530290094686,0.0,899.996750662,900.002416042,900.002283954,899.999036646
5.639999999999968,-0.316150602063,-0.238882132071,144.933057013,6.27603579442,0.0141449004525,0.0,-0.245344436085,-0.157286506609,28.1766230225,-0.00103724319419,0.00540629501907,0.0,899.996862921,900.000940418,900.001910394,899.998210378
5.699999999999966,-0.331123040653,-0.248445834334,146.623651856,6.2759722938,0.0144696699184,0.0,-0.253765191746,-0.161509002477,28.1765376254,-0.00110058580511,0.00542588196258,0.0,899.999634177,900.000315843,900.002295739,899.999754472
5.759999999999965,-0.346606469214,-0.25826401051,148.314241389,6.27590465774,0.014794602774,0.0,-0.262377482792,-0.165769319768,28.1764460692,-0.00118069467426,0.0053948678249,0.0,900.000516404,899.999148498,900.00246183,899.999243013
